,Source,Destination,Class
4100,1464,6645,1
4101,1471,1059,1
4102,1471,1773,1
4103,1471,4949,1
4104,3520,4001,1
4105,3520,5451,1
4106,3520,6480,1
4107,3520,4816,1
4108,3520,5007,1
4109,3520,3739,1
4110,3520,6917,1
4111,3520,4700,1
4112,3520,6941,1
4113,3520,5569,1
4114,3520,739,1
4115,3520,2345,1
4116,3520,6753,1
4117,5569,7042,1
4118,5569,6917,1
4119,5569,7053,1
4120,5569,6941,1
4121,5569,1904,1
4122,5569,6465,1
4123,5569,6590,1
4124,5569,5792,1
4125,5569,6731,1
4126,5569,5571,1
4127,5569,2590,1
4128,5569,6750,1
4129,5569,6115,1
4130,5569,2345,1
4131,5569,6533,1
4132,1473,3725,1
4133,1473,1977,1
4134,1473,5945,1
4135,1473,4406,1
4136,5571,6056,1
4137,5571,2345,1
4138,5571,5825,1
4139,1472,5276,1
4140,1472,7023,1
4141,1472,4732,1
4142,1472,4949,1
4143,1472,2732,1
4144,1472,2845,1
4145,1472,6101,1
4146,1472,3345,1
4147,1472,4144,1
4148,1472,2019,1
4149,1472,6056,1
4150,1472,1773,1
4151,1472,4709,1
4152,1472,4923,1
4153,1472,4657,1
4154,1472,1924,1
4155,1472,3828,1
4156,1472,5979,1
4157,1474,4418,1
4158,1474,2202,1
4159,1474,3925,1
4160,1474,4949,1
4161,1474,1773,1
4162,1481,2872,1
4163,1481,2887,1
4164,1481,6480,1
4165,1481,2218,1
4166,1481,3065,1
4167,1481,1812,1
4168,1481,2330,1
4169,1481,739,1
4170,1481,5569,1
4171,1481,5842,1
4172,1481,7021,1
4173,1481,6808,1
4174,1481,3320,1
4175,1481,1977,1
4176,1481,1869,1
4177,1481,2345,1
4178,1481,5451,1
4179,1481,3520,1
4180,1483,2719,1
4181,1483,2799,1
4182,1483,6793,1
4183,1483,6986,1
4184,1483,4374,1
4185,1483,3990,1
4186,1483,2044,1
4187,1483,2997,1
4188,3533,6986,1
4189,3533,5276,1
4190,3533,5842,1
4191,3533,5228,1
4192,3533,6404,1
4193,3533,4949,1
4194,1488,3285,1
4195,1488,1773,1
4196,1488,5945,1
4197,1488,3925,1
4198,5591,432,1
4199,5591,7109,1
4200,1495,5979,1
4201,1495,3706,1
4202,1495,4949,1
4203,3547,3991,1
4204,3547,5787,1
4205,3547,2345,1
4206,3547,4913,1
4207,3551,5224,1
4208,3551,4841,1
4209,3551,4406,1
4210,3551,4949,1
4211,3551,5428,1
4212,3553,5224,1
4213,3553,4949,1
4214,3553,6056,1
4215,1508,5155,1
4216,1508,4949,1
4217,1508,1773,1
4218,1513,2447,1
4219,1513,4406,1
4220,1513,2304,1
4221,1513,6136,1
4222,1513,7043,1
4223,5611,6793,1
4224,3566,4887,1
4225,3566,3591,1
4226,3566,5731,1
4227,3566,4709,1
4228,3566,4949,1
4229,3566,6033,1
4230,3566,5710,1
4231,3566,5825,1
4232,3566,6359,1
4233,1519,7043,1
4234,1519,5228,1
4235,1529,4303,1
4236,1529,2345,1
4237,1529,4254,1
4238,1530,1773,1
4239,1530,4949,1
4240,5628,6941,1
4241,5628,2345,1
4242,1542,2719,1
4243,1542,4444,1
4244,1542,3754,1
4245,1542,4611,1
4246,1542,4700,1
4247,1542,4861,1
4248,1542,2009,1
4249,1542,4782,1
4250,1542,5007,1
4251,1542,4374,1
4252,1542,4621,1
4253,1542,6042,1
4254,1542,6436,1
4255,1542,6210,1
4256,3591,5467,1
4257,3591,4191,1
4258,3591,6359,1
4259,3591,4949,1
4260,1545,4949,1
4261,3597,5969,1
4262,1549,4090,1
4263,5648,6199,1
4264,5648,6921,1
4265,1553,2732,1
4266,1553,3401,1
4267,1553,5283,1
4268,1553,1924,1
4269,1553,4949,1
4270,1553,1059,1
4271,1554,2447,1
4272,1554,7043,1
4273,1554,1869,1
4274,1554,1883,1
4275,1554,2088,1
4276,1555,2732,1
4277,1555,4374,1
4278,1555,3739,1
4279,1555,2781,1
4280,1555,6661,1
4281,1555,4949,1
4282,1555,4076,1
4283,1557,2447,1
4284,1557,4016,1
4285,1557,2781,1
4286,1557,1773,1
4287,1557,6136,1
4288,1557,5931,1
4289,1557,4949,1
4290,1557,4076,1
4291,3605,4949,1
4292,3607,3320,1
4293,3607,3784,1
4294,3607,4949,1
4295,3607,4337,1
4296,3607,3275,1
4297,3607,4793,1
4298,1558,4027,1
4299,1558,4949,1
4300,1558,3840,1
4301,1568,2719,1
4302,1568,4621,1
4303,1568,4611,1
4304,1568,4700,1
4305,1568,3688,1
4306,1568,3021,1
4307,1568,5007,1
4308,1568,5730,1
4309,3616,3902,1
4310,3616,6357,1
4311,3616,7043,1
4312,3616,1535,1
4313,3616,5842,1
4314,3616,4949,1
4315,3618,3706,1
4316,3618,6768,1
4317,3618,3925,1
4318,3621,788,1
4319,3621,4709,1
4320,3621,4949,1
4321,3621,5451,1
4322,3621,3688,1
4323,1574,4949,1
4324,5675,6056,1
4325,5686,5842,1
4326,5686,7043,1
4327,5686,2949,1
4328,3638,3065,1
4329,3638,3198,1
4330,3638,1650,1
4331,3638,2345,1
4332,3638,2887,1
4333,3638,7057,1
4334,5690,5768,1
4335,5690,6661,1
4336,1598,5210,1
4337,1598,4732,1
4338,1598,6081,1
4339,1598,4427,1
4340,1598,5069,1
4341,1598,1944,1
4342,1598,4681,1
4343,1598,2163,1
4344,1598,1948,1
4345,1598,5530,1
4346,1598,5187,1
4347,1598,2284,1
4348,1598,3462,1
4349,1598,5302,1
4350,1598,6714,1
4351,1598,6118,1
4352,1598,5100,1
4353,1598,5315,1
4354,1598,2531,1
4355,1598,4337,1
4356,1598,4793,1
4357,1598,4137,1
4358,1598,5797,1
4359,1598,3946,1
4360,1598,3117,1
4361,1598,2799,1
4362,1598,2345,1
4363,1598,4016,1
4364,1598,5824,1
4365,1598,6393,1
4366,1598,4923,1
4367,1598,6783,1
4368,1598,1495,1
4369,1598,2130,1
4370,1598,4949,1
4371,1598,1473,1
4372,3646,5256,1
4373,3646,4700,1
4374,3646,4406,1
4375,3646,4949,1
4376,3646,5269,1
4377,1601,4949,1
4378,1601,2381,1
4379,1601,2447,1
4380,1601,3902,1
4381,1601,3401,1
4382,1601,4681,1
4383,1601,5969,1
4384,1601,3706,1
4385,1601,4374,1
4386,1601,6056,1
4387,1601,1773,1
4388,1601,4816,1
4389,3651,6035,1
4390,3651,5428,1
4391,3651,6056,1
4392,3651,4406,1
4393,3651,4949,1
4394,1603,5428,1
4395,1603,4949,1
4396,3653,1059,1
4397,3653,5969,1
4398,3653,7015,1
4399,3653,4949,1
4400,3653,4408,1
4401,3664,4949,1
4402,1618,6917,1
4403,1618,2428,1
4404,3668,5945,1
4405,3668,2345,1
4406,3668,5842,1
4407,3682,5969,1
4408,5730,7112,1
4409,5730,6475,1
4410,5730,6321,1
4411,5730,5624,1
4412,5731,6921,1
4413,5731,6359,1
4414,3685,2719,1
4415,3685,6475,1
4416,3685,4004,1
4417,3685,4374,1
4418,3685,4065,1
4419,3685,6210,1
4420,3685,4700,1
4421,3685,2087,1
4422,3685,6436,1
4423,3685,5730,1
4424,3685,4611,1
4425,3685,6931,1
4426,3685,5007,1
4427,3688,4621,1
4428,3688,4611,1
4429,3688,5007,1
4430,3688,5789,1
4431,3688,1904,1
4432,3688,4242,1
4433,3688,4700,1
4434,3688,5624,1
4435,3688,5210,1
4436,3688,5269,1
4437,1645,6101,1
4438,3694,4949,1
4439,1650,4887,1
4440,1650,3725,1
4441,1650,6716,1
4442,1650,2614,1
4443,1650,3285,1
4444,1650,6033,1
4445,1650,2845,1
4446,1650,6676,1
4447,1650,3747,1
4448,1650,5571,1
4449,1650,4196,1
4450,1650,5269,1
4451,1650,3248,1
4452,1650,4798,1
4453,1650,3198,1
4454,1650,5945,1
4455,1650,4921,1
4456,1650,4439,1
4457,1650,6091,1
4458,1650,7053,1
4459,1650,2345,1
4460,5747,5945,1
4461,5749,6768,1
4462,5749,5802,1
4463,1654,5034,1
4464,1654,4962,1
4465,1655,7109,1
4466,1655,972,1
4467,1653,4949,1
4468,3706,432,1
4469,3706,4615,1
4470,3706,5276,1
4471,3706,5981,1
4472,3706,4681,1
4473,3706,863,1
4474,3706,3991,1
4475,3706,3597,1
4476,3706,6019,1
4477,3706,6327,1
4478,3706,6689,1
4479,3706,2257,1
4480,3706,7004,1
4481,3706,4249,1
4482,3706,4732,1
4483,3706,4595,1
4484,3706,3886,1
4485,3706,6216,1
4486,3706,3894,1
4487,3706,4374,1
4488,3706,5268,1
4489,1661,2087,1
4490,5758,5842,1
4491,5759,6199,1
4492,5759,7043,1
4493,5759,1237,1
4494,5759,6921,1
4495,3713,4949,1
4496,3715,4949,1
4497,5768,6491,1
4498,5768,5826,1
4499,5768,6393,1
4500,5768,6637,1
4501,5768,6359,1
4502,1673,6459,1
4503,1673,2345,1
4504,1673,5842,1
4505,1673,5269,1
4506,1673,5428,1
4507,1673,3371,1
4508,1674,3739,1
4509,1674,5628,1
4510,3725,5569,1
4511,3725,4242,1
4512,3725,4798,1
4513,3725,3845,1
4514,3725,5466,1
4515,3725,2345,1
4516,3726,2732,1
4517,3726,5554,1
4518,3726,2061,1
4519,3726,4949,1
4520,3728,5851,1
4521,3728,3895,1
4522,3728,4949,1
4523,3728,2732,1
4524,3728,6033,1
4525,3728,5768,1
4526,3728,1773,1
4527,3728,6101,1
4528,3728,4143,1
4529,5784,6810,1
4530,1689,2719,1
4531,1689,1535,1
4532,3739,4001,1
4533,3739,6716,1
4534,3739,1237,1
4535,3739,1257,1
4536,3739,5333,1
4537,3739,1863,1
4538,3739,4098,1
4539,3739,6676,1
4540,3739,5460,1
4541,3739,5802,1
4542,3739,4639,1
4543,3739,6448,1
4544,3739,5886,1
4545,3739,6244,1
4546,3739,4484,1
4547,3739,4979,1
4548,3739,3991,1
4549,3739,6404,1
4550,3739,5842,1
4551,1692,6921,1
4552,1692,1924,1
4553,1692,5387,1
4554,1692,393,1
4555,1692,4949,1
4556,5787,5913,1
4557,5789,6421,1
4558,5789,6563,1
4559,5789,5269,1
4560,3740,5228,1
4561,3740,7112,1
4562,3740,4949,1
4563,3740,6931,1
4564,3747,4196,1
4565,3747,5569,1
4566,3747,5338,1
4567,3747,5312,1
4568,3747,3886,1
4569,3747,5931,1
4570,3747,2345,1
4571,3747,4439,1
4572,3747,1904,1
4573,5802,4164,1
4574,5802,4793,1
4575,5802,5969,1
4576,5802,5842,1
4577,5802,5979,1
4578,5802,6621,1
4579,5802,1237,1
4580,5802,7053,1
4581,5802,6404,1
4582,5802,3371,1
4583,3754,4621,1
4584,3754,4611,1
4585,3754,4700,1
4586,3754,6563,1
4587,3754,4374,1
4588,3754,4861,1
4589,3754,5007,1
4590,3754,5624,1
4591,5803,5842,1
4592,5803,5931,1
4593,5803,6203,1
4594,1715,4444,1
4595,1715,1924,1
4596,1715,174,1
4597,1715,5776,1
4598,3765,5842,1
4599,3765,4721,1
4600,3765,4639,1
4601,3765,5768,1
4602,3765,3912,1
4603,3765,5530,1
4604,3773,5969,1
4605,1725,2447,1
4606,1725,2439,1
4607,1725,2381,1
4608,5825,2590,1
4609,5825,7043,1
4610,5825,6359,1
4611,5825,6755,1
4612,1728,2781,1
4613,1728,3285,1
4614,1728,4949,1
4615,1731,4949,1
4616,1731,3401,1
4617,1735,3739,1
4618,3784,5802,1
4619,3784,5556,1
4620,3784,6716,1
4621,3784,3844,1
4622,3784,5842,1
4623,3784,5069,1
4624,3784,6801,1
4625,3784,674,1
4626,3784,5338,1
4627,3784,4168,1
4628,3784,4884,1
4629,3787,4949,1
4630,3787,5979,1
4631,5842,5969,1
4632,5842,6964,1
4633,5842,5945,1
4634,5842,6917,1
4635,5842,6931,1
4636,5842,6645,1
4637,5842,6019,1
4638,5842,5541,1
4639,5842,4793,1
4640,5842,6190,1
4641,5842,6731,1
4642,5842,6223,1
4643,5842,6741,1
4644,5842,2345,1
4645,5842,6327,1
4646,5842,6335,1
4647,5842,6138,1
4648,5842,6921,1
4649,5842,4135,1
4650,5842,5931,1
4651,5842,2590,1
4652,5842,7004,1
4653,5842,6404,1
4654,5842,6135,1
4655,5842,5987,1
4656,3797,5969,1
4657,3797,7043,1
4658,3797,4949,1
4659,1751,6357,1
4660,1751,4949,1
4661,1751,4191,1
4662,1752,2444,1
4663,1752,4962,1
4664,1753,5269,1
4665,1753,4569,1
4666,1753,2740,1
4667,1753,5268,1
4668,1753,4949,1
4669,1755,6716,1
4670,1755,3042,1
4671,3804,3925,1
4672,3804,4418,1
4673,5851,5969,1
4674,5856,7112,1
4675,1761,2447,1
4676,1761,4406,1
4677,1761,4949,1
4678,1761,6136,1
4679,1766,4913,1
4680,1766,3401,1
4681,1766,3925,1
4682,1766,1773,1
4683,3819,4001,1
4684,3819,4196,1
4685,3819,5802,1
4686,3819,5091,1
4687,3819,6716,1
4688,3819,5842,1
4689,3819,6808,1
4690,3819,6001,1
4691,3819,5312,1
4692,3819,1237,1
4693,3819,5428,1
4694,1773,6203,1
4695,1773,4408,1
4696,1773,3533,1
4697,1773,6359,1
4698,1773,3566,1
4699,1773,3486,1
4700,1773,5355,1
4701,1773,2345,1
4702,1773,972,1
4703,1773,5396,1
4704,1773,4524,1
4705,1773,5417,1
4706,1773,1863,1
4707,1773,3653,1
4708,1773,2423,1
4709,1773,2769,1
4710,1773,1869,1
4711,1773,3668,1
4712,1773,5453,1
4713,1773,2845,1
4714,1773,6393,1
4715,1773,2820,1
4716,1773,5482,1
4717,1773,4615,1
4718,1773,6801,1
4719,1773,5530,1
4720,1773,4203,1
4721,1773,5541,1
4722,1773,5556,1
4723,1773,6490,1
4724,1773,3797,1
4725,1773,1996,1
4726,1773,5400,1
4727,1773,3822,1
4728,1773,2924,1
4729,1773,2019,1
4730,1773,2049,1
4731,1773,2967,1
4732,1773,3551,1
4733,1773,1495,1
4734,1773,3894,1
4735,1773,4116,1
4736,1773,3902,1
4737,1773,2997,1
4738,1773,5686,1
4739,1773,5690,1
4740,1773,3026,1
4741,1773,6645,1
4742,1773,4826,1
4743,1773,4164,1
4744,1773,5731,1
4745,1773,5742,1
4746,1773,2163,1
4747,1773,2177,1
4748,1773,5768,1
4749,1773,4870,1
4750,1773,4876,1
4751,1773,4793,1
4752,1773,3119,1
4753,1773,3462,1
4754,1773,2248,1
4755,1773,2614,1
4756,1773,6961,1
4757,1773,5851,1
4758,1773,6778,1
4759,1773,4681,1
4760,1773,6804,1
4761,1773,6809,1
4762,1773,4818,1
4763,1773,5912,1
4764,1773,5007,1
4765,1773,3241,1
4766,1773,5934,1
4767,1773,1650,1
4768,1773,5034,1
4769,1773,1956,1
4770,1773,4168,1
4771,1773,3285,1
4772,1773,5068,1
4773,1773,5981,1
4774,1773,4191,1
4775,1773,5842,1
4776,1773,3305,1
4777,1773,5945,1
4778,1773,6924,1
4779,1773,6930,1
4780,1773,4274,1
4781,1773,2426,1
4782,1773,4144,1
4783,1773,3345,1
4784,1773,4235,1
4785,1773,3084,1
4786,1773,899,1
4787,1773,5143,1
4788,1773,6563,1
4789,1773,4256,1
4790,1773,1473,1
4791,1773,3388,1
4792,1773,3392,1
4793,1773,3401,1
4794,1773,6019,1
4795,1773,2507,1
4796,1773,6127,1
4797,1773,6130,1
4798,1773,3440,1
4799,1773,5234,1
4800,1773,1462,1
4801,1773,3458,1
4802,1773,5710,1
4803,1773,3042,1
4804,1773,7095,1
4805,1773,7053,1
4806,3822,5269,1
4807,3822,5428,1
4808,3822,5842,1
4809,3822,4949,1
4810,3828,4709,1
4811,3828,5918,1
4812,3828,7104,1
4813,3828,4949,1
4814,3829,4374,1
4815,1787,4949,1
4816,3838,6716,1
4817,3838,4219,1
4818,5886,5730,1
4819,5886,6910,1
4820,3844,3925,1
4821,3844,674,1
4822,3845,4196,1
4823,3845,7021,1
4824,3845,2345,1
4825,1799,6931,1
4826,1799,4621,1
4827,1799,4949,1
4828,1800,1869,1
4829,1800,6716,1
4830,1803,6716,1
4831,1803,3688,1
4832,1803,3371,1
4833,1803,7057,1
4834,1804,3838,1
4835,1804,5519,1
4836,1804,2330,1
4837,1804,3458,1
4838,1804,3969,1
4839,1804,2904,1
4840,1804,5842,1
4841,1804,5995,1
4842,1804,5100,1
4843,1804,5104,1
4844,1804,3219,1
4845,1812,4001,1
4846,1812,4612,1
4847,1812,5969,1
4848,1812,6480,1
4849,1812,4949,1
4850,1812,2381,1
4851,1812,3065,1
4852,1812,739,1
4853,1812,2403,1
4854,1812,5509,1
4855,1812,5748,1
4856,1812,7021,1
4857,1812,7043,1
4858,1812,6808,1
4859,1812,2186,1
4860,1812,5530,1
4861,1812,3320,1
4862,1812,7053,1
4863,1812,6941,1
4864,1812,3520,1
4865,1812,1869,1
4866,1812,5825,1
4867,1812,3371,1
4868,1812,4196,1
4869,1812,6716,1
4870,1812,2887,1
4871,1812,2426,1
4872,1812,1237,1
4873,1812,5759,1
4874,1812,2106,1
4875,1812,2345,1
4876,1812,4799,1
4877,1812,2845,1
4878,1812,5842,1
4879,1812,2924,1
4880,1812,6404,1
4881,1812,3243,1
4882,1812,3219,1
4883,5910,1059,1
4884,5910,6056,1
4885,5911,3725,1
4886,5911,6115,1
4887,5911,2087,1
4888,5911,3342,1
4889,5911,4949,1
4890,3864,3342,1
4891,3864,5269,1
4892,3864,4611,1
4893,3864,3925,1
4894,3864,3495,1
4895,3864,5730,1
4896,3864,4949,1
4897,3864,4782,1
4898,3864,5624,1
4899,3864,2997,1
4900,3864,6436,1
4901,3864,3688,1
4902,3864,4847,1
4903,5912,5945,1
4904,5912,5269,1
4905,5912,7091,1
4906,5913,6563,1
4907,3868,4949,1
4908,3868,5269,1
4909,1821,3449,1
4910,1821,4253,1
4911,1821,6716,1
4912,3869,7080,1
4913,3869,3925,1
4914,5918,4949,1
4915,5931,6563,1
4916,1836,4004,1
4917,1836,4076,1
4918,1836,4582,1
4919,1836,6136,1
4920,1836,4406,1
4921,1836,4137,1
4922,1836,5842,1
4923,1836,4949,1
4924,1836,6138,1
4925,3886,1059,1
4926,3886,5912,1
4927,3886,3173,1
4928,3886,4949,1
4929,3886,5675,1
4930,3886,4155,1
4931,3886,3198,1
4932,3886,6056,1
4933,3886,6465,1
4934,3886,2345,1
4935,5934,6056,1
4936,5934,6001,1
4937,1840,4137,1
4938,1840,2087,1
4939,1840,6136,1
4940,3894,4639,1
4941,3894,3925,1
4942,3894,4949,1
4943,3895,5338,1
4944,3895,4949,1
4945,5945,6203,1
4946,5945,6393,1
4947,5945,2345,1
4948,3902,7015,1
4949,3902,6203,1
4950,3902,6924,1
4951,3902,2967,1
4952,3902,5234,1
4953,3902,4868,1
4954,3902,3084,1
4955,3902,6717,1
4956,3902,4582,1
4957,3902,4046,1
4958,3902,6393,1
4959,3902,5369,1
4960,1856,5419,1
4961,1856,5842,1
4962,1856,4949,1
4963,3905,4406,1
4964,3905,4949,1
4965,3905,1059,1
4966,3912,5768,1
4967,3912,5269,1
4968,3912,4406,1
4969,3912,5530,1
4970,1867,2719,1
4971,1869,3285,1
4972,1869,3739,1
4973,1869,5138,1
4974,1869,5851,1
4975,1869,393,1
4976,1869,2049,1
4977,1869,3462,1
4978,1869,6921,1
4979,1869,5768,1
4980,1869,5969,1
4981,1869,3765,1
4982,1869,5530,1
4983,1869,5087,1
4984,1869,5104,1
4985,1869,3991,1
4986,1869,2202,1
4987,1869,4274,1
4988,1869,4444,1
4989,1869,2316,1
4990,1869,6357,1
4991,1869,6716,1
4992,1869,2872,1
4993,1869,5648,1
4994,1869,3458,1
4995,1869,3237,1
4996,1869,4949,1
4997,1869,4144,1
4998,1869,899,1
4999,1869,2904,1
5000,1869,5802,1
5001,1869,5886,1
5002,1869,4597,1
5003,1869,2845,1
5004,1869,5842,1
5005,1869,3219,1
5006,5965,1924,1
5007,5965,5995,1
5008,5965,2781,1
5009,5969,6199,1
5010,5969,6310,1
5011,5969,6555,1
5012,5969,1237,1
5013,5969,899,1
5014,5969,6810,1
5015,5969,6001,1
5016,5969,6717,1
5017,5969,5269,1
5018,5969,7034,1
5019,5969,5987,1
5020,5969,6621,1
5021,5969,6563,1
5022,5969,5979,1
5023,3925,5787,1
5024,3925,2155,1
5025,3925,6108,1
5026,3925,5912,1
5027,3925,5731,1
5028,3925,5447,1
5029,3925,4949,1
5030,3925,6490,1
5031,3925,6722,1
5032,3925,4681,1
5033,3925,4399,1
5034,3925,5138,1
5035,3925,7091,1
5036,3925,5187,1
5037,3925,4418,1
5038,3925,4400,1
5039,3925,6716,1
5040,3925,4863,1
5041,3925,4595,1
5042,3925,6801,1
5043,3925,4314,1
5044,3925,6343,1
5045,3925,674,1
5046,3925,3990,1
5047,3925,6135,1
5048,3925,5428,1
5049,3925,6753,1
5050,3925,4168,1
5051,5979,5269,1
5052,1883,4427,1
5053,1883,5276,1
5054,1883,2034,1
5055,1883,3026,1
5056,1883,3285,1
5057,1883,3616,1
5058,1883,3401,1
5059,1883,2740,1
5060,1883,863,1
5061,1883,1673,1
5062,1883,4418,1
5063,1883,6924,1
5064,1883,7112,1
5065,1883,3204,1
5066,1883,2859,1
5067,1883,5979,1
5068,1883,2186,1
5069,1883,3646,1
5070,1883,3651,1
5071,1883,6182,1
5072,1883,3886,1
5073,1883,3787,1
5074,1883,3486,1
5075,1883,6019,1
5076,1883,3551,1
5077,1883,6676,1
5078,1883,3050,1
5079,1883,3241,1
5080,1883,4669,1
5081,1883,7095,1
5082,1883,3925,1
5083,1883,2762,1
5084,1883,2466,1
5085,1883,4816,1
5086,1883,1924,1
5087,1883,5268,1
5088,1883,5710,1
5089,1883,5355,1
5090,1883,6649,1
5091,1883,2928,1
5092,1883,6231,1
5093,5981,4949,1
5094,3935,4709,1
5095,3935,1059,1
5096,3935,4949,1
5097,3939,2026,1
5098,3939,1924,1
5099,3939,1812,1
5100,3939,4718,1
5101,3946,5768,1
5102,5995,7043,1
5103,5995,6397,1
5104,1904,6465,1
5105,1904,6917,1
5106,1904,3371,1
5107,6001,6961,1
5108,6000,5269,1
5109,1911,3902,1
5110,1911,4949,1
5111,3969,2345,1
5112,1924,2600,1
5113,1924,3902,1
5114,1924,6221,1
5115,1924,5969,1
5116,1924,5731,1
5117,1924,4164,1
5118,1924,2294,1
5119,1924,2378,1
5120,1924,2381,1
5121,1924,6321,1
5122,1924,5979,1
5123,1924,6042,1
5124,1924,5981,1
5125,1924,4681,1
5126,1924,2842,1
5127,1924,1948,1
5128,1924,4191,1
5129,1924,6801,1
5130,1924,4984,1
5131,1924,2168,1
5132,1924,2635,1
5133,1924,6357,1
5134,1924,5842,1
5135,1924,5089,1
5136,1924,3309,1
5137,1924,5758,1
5138,1924,6231,1
5139,1924,2859,1
5140,1924,1958,1
5141,1924,4863,1
5142,1924,2186,1
5143,1924,5087,1
5144,1924,5802,1
5145,1924,5768,1
5146,1924,3320,1
5147,1924,3120,1
5148,1924,4808,1
5149,1924,3323,1
5150,1924,4658,1
5151,1924,4659,1
5152,1924,5918,1
5153,1924,6359,1
5154,1924,5396,1
5155,1924,4884,1
5156,1924,2026,1
5157,1924,5458,1
5158,1924,3986,1
5159,1924,2882,1
5160,1924,5550,1
5161,1924,4675,1
5162,1924,6482,1
5163,1924,2769,1
5164,1924,3268,1
5165,1924,4793,1
5166,1924,3991,1
5167,1924,5803,1
5168,1924,5333,1
5169,1924,4020,1
5170,1924,6190,1
5171,1924,6661,1
5172,1924,4876,1
5173,1924,5759,1
5174,1924,5530,1
5175,1924,4913,1
5176,1924,2447,1
5177,1924,7022,1
5178,1924,5143,1
5179,1924,6277,1
5180,1924,2004,1
5181,1924,2458,1
5182,1924,2009,1
5183,1924,4249,1
5184,1924,2466,1
5185,1924,4046,1
5186,1924,3819,1
5187,1924,3822,1
5188,1924,7027,1
5189,1924,5784,1
5190,1924,2924,1
5191,1924,5355,1
5192,1924,3241,1
5193,1924,2257,1
5194,1924,5073,1
5195,1924,5378,1
5196,1924,6082,1
5197,1924,174,1
5198,1924,1987,1
5199,1924,4949,1
5200,1924,2732,1
5201,1924,6091,1
5202,1924,5776,1
5203,1924,6783,1
5204,1924,3621,1
5205,1924,3388,1
5206,1924,2740,1
5207,1924,5095,1
5208,1924,3184,1
5209,1924,2661,1
5210,1924,3868,1
5211,1924,6563,1
5212,1924,4090,1
5213,1924,6327,1
5214,1924,2049,1
5215,1924,5269,1
5216,1924,5191,1
5217,1924,4098,1
5218,1924,3637,1
5219,1924,2759,1
5220,1924,6716,1
5221,1924,4254,1
5222,1924,4256,1
5223,1924,4979,1
5224,1924,5047,1
5225,1924,6343,1
5226,1924,6812,1
5227,1924,6130,1
5228,1924,4315,1
5229,1924,4317,1
5230,1924,5215,1
5231,1924,5428,1
5232,1924,2534,1
5233,1924,2315,1
5234,1924,4326,1
5235,1924,3416,1
5236,1924,2799,1
5237,1924,4124,1
5238,1924,7060,1
5239,1924,7072,1
5240,1924,6921,1
5241,1924,4129,1
5242,1924,4135,1
5243,1924,1673,1
5244,1924,2394,1
5245,1924,6645,1
5246,1924,3942,1
5247,1924,2106,1
5248,1924,4818,1
5249,1924,4144,1
5250,1924,2968,1
5251,1924,3739,1
5252,1924,2052,1
5253,1924,4799,1
5254,1924,3925,1
5255,1924,7023,1
5256,1924,2809,1
5257,1924,823,1
5258,1924,5950,1
5259,1924,4371,1
5260,1924,4923,1
5261,1924,6000,1
5262,1924,5131,1
5263,1924,3713,1
5264,1924,4600,1
5265,1924,7119,1
5266,1924,5268,1
5267,1924,5710,1
5268,1924,6056,1
5269,3973,7043,1
5270,6022,5519,1
5271,3975,4518,1
5272,3975,4962,1
5273,1923,4949,1
5274,1930,4949,1
5275,6033,2345,1
5276,3986,4757,1
5277,3990,5467,1
5278,3990,4949,1
5279,3990,6986,1
5280,3990,205,1
5281,3991,4621,1
5282,3991,6202,1
5283,3991,6716,1
5284,3991,4124,1
5285,3991,5979,1
5286,3991,4196,1
5287,3991,6731,1
5288,3991,6223,1
5289,3991,5458,1
5290,3991,5091,1
5291,3991,5428,1
5292,3991,6475,1
5293,3991,6931,1
5294,3991,5802,1
5295,3991,4314,1
5296,3991,4816,1
5297,3991,5269,1
5298,3991,5485,1
5299,3991,4439,1
5300,1944,2732,1
5301,1944,5224,1
5302,1944,2661,1
5303,1944,4949,1
5304,1948,3320,1
5305,1948,6921,1
5306,1948,6808,1
5307,4001,6475,1
5308,4001,5269,1
5309,4001,6716,1
5310,4001,5466,1
5311,4001,4337,1
5312,4001,5569,1
5313,1956,4374,1
5314,1956,3682,1
5315,1956,5969,1
5316,1956,4624,1
5317,4004,5731,1
5318,4004,5453,1
5319,4004,4406,1
5320,4004,6787,1
5321,4004,4949,1
5322,4004,4639,1
5323,4004,5201,1
5324,4004,6404,1
5325,1958,5315,1
5326,1958,5569,1
5327,6056,6961,1
5328,6056,6511,1
5329,6056,6101,1
5330,6056,7098,1
5331,6056,2590,1
5332,6059,5276,1
5333,6059,5224,1
5334,6059,205,1
5335,6059,5910,1
5336,6059,4732,1
5337,6059,1407,1
5338,6059,2732,1
5339,6059,5396,1
5340,6059,4569,1
5341,6059,1290,1
5342,6059,4634,1
5343,6059,1089,1
5344,6059,6279,1
5345,6059,4700,1
5346,6059,1911,1
5347,6059,3591,1
5348,6059,5467,1
5349,6059,6359,1
5350,6059,2423,1
5351,6059,1165,1
5352,6059,3990,1
5353,6059,5918,1
5354,6059,4143,1
5355,6059,1821,1
5356,6059,2928,1
5357,6061,6115,1
5358,4015,4979,1
5359,4015,4444,1
5360,4015,4621,1
5361,4015,5789,1
5362,4015,4374,1
5363,4015,6787,1
5364,4015,5530,1
5365,4015,5007,1
5366,4015,5269,1
5367,4016,2600,1
5368,4016,4427,1
5369,4016,5969,1
5370,4016,5276,1
5371,4016,2439,1
5372,4016,4196,1
